AccountId,UsdAmount,duration
5000561,10000.0,0
5000562,10000.0,0
5000563,10000.0,0
5000564,60000.0,70
5000565,10000.0,0
5000566,10000.0,0
5000567,10000.0,0
5000568,10000.0,0
5000569,10000.0,0
5000570,10000.0,0
5000571,10000.0,0
5000572,10000.0,0
5000573,11450.1,0
5000574,10000.0,0
5000575,10000.0,0
5000576,10000.0,0
5000577,10000.0,0
5000578,10000.0,0
5000579,10000.0,0
5000580,10000.0,0
5000581,10000.0,0
5000582,10000.0,0
5000583,20000.0,16
5000584,10000.0,0
5000585,10000.0,0
5000586,10000.0,0
5000587,10000.0,0
5000588,10000.0,0
5000589,10000.0,80
5000590,10000.0,0
5000591,10000.0,0
5000592,10000.0,0
5000593,10000.0,0
5000594,10000.0,0
5000595,10000.0,0
5000596,10000.0,0
5000597,10000.0,0
5000598,10000.0,0
5000599,10000.0,0
5000600,10000.0,0
5000601,10000.0,0
5000602,10000.0,0
5000603,10000.0,0
5000604,10000.0,0
5000605,10000.0,0
5000606,10000.0,0
5000607,10000.0,0
5000608,10000.0,0
5000609,10000.0,0
5000610,10000.0,0
5000611,10000.0,0
5000612,10000.0,0
5000613,10000.0,0
5000614,10000.0,0
5000615,10000.0,0
5000616,10000.0,0
5000617,10000.0,0
5000618,10000.0,0
5000619,10000.0,0
5000620,100000.0,0
5000621,10000.0,0
5000622,10000.0,0
5000623,10000.0,0
5000624,10000.0,0
5000625,10000.0,0
5000626,10000.0,0
5000627,10000.0,0
5000628,10000.0,0
5000629,10000.0,0
5000630,10000.0,0
5000631,10000.0,0
5000632,10000.0,0
5000633,10000.0,0
5000634,10000.0,0
5000635,10000.0,0
5000636,10000.0,0
5000637,10000.0,0
5000638,10000.0,0
5000639,10000.0,0
5000640,10000.0,0
5000641,10300.0,0
5000642,10000.0,0
5000643,10000.0,0
5000644,10000.0,0
5000645,10000.0,0
5000646,10000.0,0
5000647,10000.0,0
5000648,10000.0,0
5000649,10000.0,0
5000650,10000.0,0
5000651,10000.0,0
5000652,10000.0,0
5000653,10000.0,0
5000654,10000.0,0
5000655,11421.4,0
5000656,10000.0,0
5000658,10000.0,0
5000659,10000.0,0
5000660,10000.0,0
5000661,10000.0,0
5000662,10000.0,0
5000663,10000.0,0
5000664,10000.0,0
5000665,10000.0,0
5000666,10000.0,0
5000667,10000.0,0
5000668,10000.0,0
5000669,10000.0,0
5000670,10000.0,0
5000671,10000.0,0
5000672,10000.0,0
5000673,10000.0,0
5000674,10000.0,0
5000675,10000.0,0
5000676,10000.0,0
5000677,10000.0,0
5000678,10000.0,0
5000679,10000.0,0
5000680,10000.0,0
5000681,10000.0,0
5000682,10000.0,0
5000683,10000.0,0
5000684,10000.0,0
5000685,10000.0,0
5000686,10000.0,0
5000687,10000.0,0
5000688,10000.0,0
5000689,10000.0,0
5000690,10000.0,0
5000691,10000.0,0
5000692,10000.0,0
5000693,10000.0,0
5000694,10000.0,0
5000695,10000.0,0
5000696,10000.0,0
5000697,10000.0,0
5000698,10000.0,0
5000699,10000.0,0
5000700,10000.0,0
5000701,10000.0,0
5000702,10000.0,0
5000703,10000.0,0
5000704,10000.0,0
5000705,10000.0,0
5000706,10000.0,0
5000707,10000.0,0
5000708,10000.0,0
5000709,10000.0,0
5000710,10000.0,0
5000711,10000.0,0
5000712,10000.0,0
5000713,10000.0,0
5000714,10000.0,0
5000715,10000.0,0
5000716,10000.0,0
5000717,10000.0,0
5000718,10000.0,0
5000719,10000.0,0
5000720,10000.0,0
5000721,10000.0,0
5000722,10000.0,0
5000723,10000.0,0
5000724,10000.0,0
5000725,10000.0,0
5000726,10000.0,0
5000727,10000.0,0
5000728,10000.0,0
5000729,10000.0,0
5000730,10000.0,0
5000731,10000.0,0
5000732,10000.0,0
5000733,10000.0,0
5000734,10000.0,0
5000735,10000.0,0
5000736,10000.0,0
5000737,10000.0,0
5000738,10000.0,0
5000739,10000.0,0
5000740,10000.0,0
5000741,10000.0,0
5000742,10000.0,0
5000743,10000.0,0
5000744,10000.0,0
5000745,10000.0,0
5000746,10000.0,0
5000747,10000.0,0
5000748,10000.0,0
5000749,10000.0,0
5000750,10000.0,0
5000751,10000.0,0
5000752,10000.0,0
5000753,10000.0,0
5000754,10000.0,0
5000755,10000.0,0
5000756,10000.0,0
5000757,10000.0,0
5000758,10000.0,0
5000759,10000.0,0
5000760,10000.0,0
5000761,10000.0,0
5000762,10000.0,0
5000763,10000.0,0
5000764,10000.0,0
5000765,10000.0,0
5000766,10000.0,0
5000767,10000.0,0
5000768,10000.0,0
5000769,10000.0,0
5000770,10000.0,0
5000771,10000.0,0
5000772,10000.0,0
5000773,10000.0,0
5000774,10000.0,0
5000775,10000.0,0
5000776,10000.0,0
5000777,10000.0,0
5000778,10000.0,0
5000779,10000.0,0
5000780,10000.0,0
5000781,10000.0,0
5000782,10000.0,0
5000783,10000.0,0
5000784,10000.0,0
5000785,10000.0,0
5000786,10000.0,0
5000787,10000.0,0
5000788,10000.0,0
5000789,10000.0,0
5000790,10000.0,0
5000791,10000.0,0
5000792,10000.0,0
5000793,10000.0,0
5000794,10000.0,0
5000795,10000.0,0
5000796,10000.0,0
5000797,10000.0,0
5000798,10000.0,0
5000799,10000.0,0
5000800,10000.0,0
5000801,10000.0,0
5000802,10000.0,0
5000803,10000.0,0
5000804,10000.0,0
5000805,10000.0,0
5000806,10000.0,0
5000807,10000.0,0
5000808,10000.0,0
5000809,10000.0,0
5000810,10000.0,0
5000811,10000.0,0
5000812,10000.0,0
5000813,10000.0,0
5000814,10000.0,0
5000815,10000.0,0
5000816,10000.0,0
5000817,10000.0,0
5000818,10000.0,0
5000819,10000.0,0
5000820,10000.0,0
5000821,10000.0,0
5000822,10000.0,0
5000823,10000.0,0
5000824,10000.0,0
5000825,10000.0,0
5000826,10000.0,0
5000827,10000.0,0
5000828,10000.0,0
5000829,10000.0,0
5000830,10000.0,0
5000831,10000.0,0
5000832,10000.0,0
5000833,10000.0,0
5000834,10000.0,0
5000835,10000.0,0
5000836,10000.0,0
5000837,10000.0,0
5000838,10000.0,0
5000839,10000.0,0
5000840,10000.0,0
5000841,10000.0,0
5000842,10000.0,0
5000843,10000.0,0
5000844,10000.0,0
5000845,10000.0,0
5000846,10000.0,0
5000847,10000.0,0
5000848,10000.0,0
5000849,10000.0,0
5000850,10000.0,0
5000851,10000.0,0
5000852,10000.0,0
5000853,20000.0,1
5000854,10000.0,0
5000855,10000.0,0
5000856,110000.0,2
5000857,10000.0,0
5000858,10000.0,0
5000859,10000.0,0
5000860,10000.0,0
5000861,11129.3,0
5000862,11126.4,0
5000863,10000.0,0
5000864,10000.0,0
5000865,10000.0,0
5000866,10000.0,0
5000867,10000.0,0
5000868,10000.0,0
5000869,10000.0,0
5000870,10000.0,0
5000871,10000.0,0
5000872,10000.0,0
5000873,10000.0,0
5000874,10000.0,0
5000875,10000.0,0
5000876,10000.0,0
5000877,10000.0,0
5000878,10000.0,0
5000879,10000.0,0
5000880,10000.0,0
5000881,10000.0,0
5000882,10000.0,0
5000883,10000.0,0
5000884,10000.0,0
5000885,10000.0,0
5000886,10000.0,0
5000887,10000.0,0
5000888,10000.0,0
5000889,10000.0,0
5000890,10000.0,0
5000891,10000.0,0
5000892,10000.0,0
5000893,10000.0,0
5000894,10000.0,0
5000895,10000.0,0
5000896,10000.0,0
5000897,10000.0,0
5000898,10000.0,0
5000899,10000.0,0
5000900,10000.0,0
5000901,10000.0,0
5000902,10000.0,0
5000903,10000.0,0
5000904,10000.0,0
5000905,10000.0,0
5000906,10000.0,0
5000907,10000.0,0
5000908,10000.0,0
5000909,10000.0,0
5000910,10000.0,0
5000911,10000.0,0
5000912,10000.0,0
5000913,10000.0,0
5000914,10000.0,0
5000915,10000.0,0
5000916,10000.0,0
5000917,10000.0,0
5000918,10000.0,0
5000919,10000.0,0
5000920,10000.0,0
5000921,10000.0,0
5000922,10000.0,0
5000923,10000.0,0
5000924,10000.0,0
5000925,10000.0,0
5000926,10000.0,0
5000927,10000.0,0
5000928,10000.0,0
5000929,10000.0,0
5000930,10000.0,0
5000931,10000.0,0
5000932,10000.0,0
5000933,10000.0,0
5000934,10000.0,0
5000935,10000.0,0
5000936,10000.0,0
5000937,10000.0,0
5000938,10000.0,0
5000939,2500477.0,13
5000940,10000.0,0
5000941,10000.0,0
5000942,100000.0,0
5000943,10000.0,0
5000944,10000.0,0
5000945,10000.0,0
5000946,10000.0,0
5000947,10000.0,0
5000948,10000.0,0
5000949,100000.0,0
5000950,10000.0,0
5000951,10000.0,0
5000952,10000.0,0
5000953,10000.0,0
5000954,10000.0,0
5000955,10000.0,0
5000956,10000.0,0
5000957,10000.0,0
5000958,10000.0,0
5000959,10000.0,0
5000960,10000.0,0
5000961,10000.0,0
5000962,10000.0,0
5000963,10000.0,0
5000964,10000.0,0
5000965,10000.0,0
5000966,10000.0,0
5000967,10000.0,0
5000968,10000.0,0
5000969,10000.0,0
5000970,10000.0,0
5000971,10000.0,0
5000972,10000.0,0
5000973,10000.0,0
5000974,10000.0,0
5000975,10000.0,0
5000976,10000.0,0
5000977,10000.0,0
5000978,10000.0,0
5000979,10000.0,0
5000980,10000.0,0
5000981,10000.0,0
5000982,10000.0,0
5000983,10000.0,0
5000984,10000.0,0
5000985,10000.0,0
5000986,10000.0,0
5000987,10000.0,0
5000988,60000.0,0
5000989,10000.0,0
5000990,10000.0,0
5000991,10000.0,0
5000992,10000.0,0
5000993,10000.0,0
5000994,10000.0,0
5000995,10000.0,0
5000996,10000.0,0
5000997,10000.0,0
5000998,10000.0,0
5000999,10000.0,0
5001000,10000.0,0
5001001,10000.0,0
5001002,10000.0,0
5001003,10000.0,0
5001004,10000.0,0
5001005,10000.0,0
5001006,10000.0,0
5001007,10000.0,0
5001008,10000.0,0
5001009,10000.0,0
5001010,10000.0,0
5001011,10000.0,0
5001012,10000.0,0
5001013,10000.0,0
5001014,10000.0,0
5001015,10000.0,0
5001016,10000.0,0
5001017,10000.0,0
5001018,10000.0,0
5001019,10000.0,0
5001021,10000.0,0
5001022,10000.0,0
5001023,10000.0,0
5001025,10000.0,0
5001026,10000.0,0
5001027,10000.0,0
5001028,10000.0,0
5001029,10000.0,0
5001030,10000.0,0
5001031,10000.0,0
5001032,10000.0,0
5001033,10000.0,0
5001034,10000.0,0
5001035,10000.0,0
5001036,10000.0,0
5001037,10000.0,0
5001038,10000.0,0
5001039,10000.0,0
5001040,10000.0,0
5001041,10000.0,0
5001042,10000.0,0
5001043,10000.0,0
5001044,10000.0,0
5001045,10000.0,0
5001046,10000.0,0
5001047,10000.0,0
5001048,10000.0,0
5001049,10000.0,0
5001051,10100.0,0
5001052,10000.0,0
5001053,10000.0,0
5001054,10000.0,0
5001055,10000.0,0
5001056,100000.0,0
5001057,10000.0,0
5001058,10000.0,0
5001059,10000.0,0
